week,state,covid_admissions,influenza_admissions,rsv_admissions,total_respiratory_admissions
2025-06-07,MO,39.0,33.0,21.0,93.0
2025-06-14,MO,43.0,42.0,18.0,103.0
2025-06-21,MO,44.0,39.0,16.0,99.0
2025-06-28,MO,39.0,33.0,18.0,90.0
2025-07-05,MO,36.0,11.0,2.0,49.0
2025-07-12,MO,37.0,12.0,1.0,50.0
2025-07-19,MO,38.0,12.0,3.0,53.0
2025-07-26,MO,51.0,13.0,2.0,66.0
2025-08-02,MO,53.0,8.0,1.0,62.0
2025-08-09,MO,75.0,8.0,0.0,83.0
2025-08-16,MO,71.0,8.0,3.0,82.0
2025-08-23,MO,59.0,12.0,1.0,72.0
2025-08-30,MO,93.0,6.0,1.0,100.0
2025-09-06,MO,90.0,7.0,0.0,97.0
2025-09-13,MO,129.0,12.0,0.0,141.0
2025-09-20,MO,101.0,16.0,1.0,118.0
2025-09-27,MO,89.0,18.0,1.0,108.0
2020-08-08,NC,,,,0.0
2020-08-15,NC,782.0,,,782.0
2020-08-22,NC,,,,0.0
2020-08-29,NC,,,,0.0
2020-09-05,NC,,,,0.0
2020-09-12,NC,941.0,,,941.0
2020-09-19,NC,901.0,,,901.0
2020-09-26,NC,888.0,,,888.0
2025-10-04,NH,24.0,4.0,1.0,29.0
2025-10-11,NH,20.0,4.0,0.0,24.0
2025-10-18,NH,16.0,2.0,1.0,19.0
2025-10-25,NH,25.0,0.0,0.0,25.0
2025-11-01,NH,18.0,2.0,2.0,22.0
2025-11-08,NH,10.0,0.0,1.0,11.0
2025-11-15,NH,24.0,5.0,5.0,34.0
2025-11-22,NH,16.0,12.0,3.0,31.0
2025-11-29,NH,26.0,11.0,6.0,43.0
2025-12-06,NH,31.0,25.0,4.0,60.0
2025-12-13,NH,29.0,46.0,6.0,81.0
2025-12-20,NH,34.0,95.0,8.0,137.0
2025-12-27,NH,33.0,196.0,10.0,239.0
2026-01-03,NH,44.0,288.0,17.0,349.0
2026-01-10,NH,52.0,224.0,8.0,284.0
2026-01-17,NH,61.0,153.0,23.0,237.0
2026-01-24,NH,42.0,118.0,31.0,191.0
2026-01-31,NH,15.0,38.0,22.0,75.0
2022-10-08,NM,87.0,25.0,,112.0
2022-10-15,NM,99.0,23.0,,122.0
2022-10-22,NM,148.0,26.0,,174.0
2022-10-29,NM,132.0,53.0,,185.0
2022-11-05,NM,155.0,87.0,,242.0
2022-11-12,NM,170.0,146.0,,316.0
2022-11-19,NM,213.0,162.0,,375.0
2022-11-26,NM,233.0,169.0,,402.0
2022-12-03,NM,237.0,345.0,,582.0
2022-12-10,NM,208.0,407.0,,615.0
2022-12-17,NM,180.0,341.0,,521.0
2022-12-24,NM,151.0,359.0,,510.0
2022-12-31,NM,168.0,285.0,,453.0
2023-01-07,NM,105.0,177.0,,282.0
2023-01-14,NM,118.0,53.0,,171.0
2023-01-21,NM,110.0,29.0,,139.0
2023-01-28,NM,106.0,21.0,,127.0
2023-02-04,NM,83.0,9.0,,92.0
2023-02-11,NM,79.0,8.0,,87.0
2023-02-18,NM,92.0,3.0,,95.0
2023-02-25,NM,83.0,11.0,,94.0
2023-03-04,NM,116.0,16.0,,132.0
2023-03-11,NM,104.0,5.0,,109.0
2023-03-18,NM,95.0,3.0,,98.0
2023-03-25,NM,121.0,3.0,,124.0
2023-04-01,NM,108.0,9.0,,117.0
2023-04-08,NM,109.0,1.0,,110.0
2023-04-15,NM,113.0,4.0,,117.0
2023-04-22,NM,121.0,8.0,,129.0
2023-04-29,NM,87.0,2.0,,89.0
2023-05-06,NM,91.0,1.0,,92.0
2023-05-13,NM,80.0,1.0,,81.0
2023-05-20,NM,59.0,4.0,,63.0
2023-05-27,NM,54.0,3.0,,57.0
2023-06-03,NM,38.0,2.0,,40.0
2023-06-10,NM,23.0,1.0,,24.0
2023-06-17,NM,33.0,1.0,,34.0
2023-06-24,NM,37.0,1.0,,38.0
2023-07-01,NM,28.0,0.0,,28.0
2023-07-08,NM,30.0,1.0,,31.0
2023-07-15,NM,30.0,0.0,,30.0
2023-07-22,NM,25.0,1.0,,26.0
2023-07-29,NM,27.0,0.0,,27.0
2023-08-05,NM,25.0,2.0,,27.0
2023-08-12,NM,41.0,1.0,,42.0
2023-08-19,NM,46.0,2.0,,48.0
2023-08-26,NM,37.0,1.0,,38.0
2023-09-02,NM,57.0,2.0,,59.0
2023-09-09,NM,74.0,4.0,,78.0
2023-09-16,NM,46.0,11.0,,57.0
2023-09-23,NM,54.0,3.0,,57.0
2023-09-30,NM,88.0,5.0,,93.0
2020-08-08,NY,517.0,0.0,,517.0
2020-08-15,NY,490.0,0.0,,490.0
2020-08-22,NY,844.0,0.0,,844.0
2020-08-29,NY,483.0,0.0,,483.0
2020-09-05,NY,479.0,0.0,,479.0
2020-09-12,NY,573.0,0.0,,573.0
2020-09-19,NY,578.0,0.0,,578.0
2020-09-26,NY,656.0,0.0,,656.0
2023-10-07,OH,650.0,18.0,,668.0
2023-10-14,OH,539.0,21.0,,560.0
2023-10-21,OH,597.0,21.0,,618.0
2023-10-28,OH,695.0,17.0,,712.0
2023-11-04,OH,630.0,21.0,,651.0
2023-11-11,OH,739.0,26.0,,765.0
2023-11-18,OH,887.0,56.0,,943.0
2023-11-25,OH,,75.0,,75.0
2023-12-02,OH,,134.0,57.0,191.0
2023-12-09,OH,,160.0,57.0,217.0
2023-12-16,OH,,239.0,36.0,275.0
2023-12-23,OH,,438.0,58.0,496.0
2023-12-30,OH,,638.0,57.0,695.0
2024-01-06,OH,,562.0,26.0,588.0
2024-01-13,OH,,542.0,20.0,562.0
2024-01-20,OH,,505.0,16.0,521.0
2024-01-27,OH,858.0,590.0,23.0,1471.0
2024-02-03,OH,726.0,590.0,19.0,1335.0
2024-02-10,OH,685.0,602.0,17.0,1304.0
2024-02-17,OH,630.0,609.0,18.0,1257.0
2024-02-24,OH,646.0,655.0,9.0,1310.0
2024-03-02,OH,516.0,637.0,1.0,1154.0
2024-03-09,OH,379.0,622.0,1.0,1002.0
2024-03-16,OH,405.0,357.0,4.0,766.0
2024-03-23,OH,316.0,299.0,4.0,619.0
2024-03-30,OH,260.0,242.0,4.0,506.0
2024-04-06,OH,294.0,264.0,2.0,560.0
2024-04-13,OH,269.0,193.0,2.0,464.0
2024-04-20,OH,210.0,110.0,1.0,321.0
2024-04-27,OH,186.0,78.0,0.0,264.0
2024-05-04,OH,99.0,46.0,0.0,145.0
2024-05-11,OH,35.0,9.0,0.0,44.0
2024-05-18,OH,38.0,12.0,2.0,52.0
2024-05-25,OH,35.0,11.0,0.0,46.0
2024-06-01,OH,29.0,5.0,0.0,34.0
2024-06-08,OH,52.0,3.0,1.0,56.0
2024-06-15,OH,39.0,2.0,1.0,42.0
2024-06-22,OH,57.0,6.0,1.0,64.0
2024-06-29,OH,42.0,2.0,0.0,44.0
2024-07-06,OH,77.0,6.0,0.0,83.0
2024-07-13,OH,107.0,2.0,0.0,109.0
2024-07-20,OH,132.0,3.0,0.0,135.0
2024-07-27,OH,122.0,2.0,0.0,124.0
2024-08-03,OH,149.0,2.0,0.0,151.0
2024-08-10,OH,146.0,4.0,0.0,150.0
2024-08-17,OH,143.0,5.0,0.0,148.0
2024-08-24,OH,182.0,3.0,0.0,185.0
2024-08-31,OH,194.0,1.0,1.0,196.0
2024-09-07,OH,242.0,2.0,0.0,244.0
2024-09-14,OH,291.0,4.0,0.0,295.0
2024-09-21,OH,216.0,3.0,0.0,219.0
2024-09-28,OH,146.0,1.0,0.0,147.0
2020-08-08,OK,349.0,,,349.0
2020-08-15,OK,463.0,,,463.0
2020-08-22,OK,542.0,,,542.0
2020-08-29,OK,584.0,,,584.0
2020-09-05,OK,510.0,,,510.0
2020-09-12,OK,499.0,,,499.0
2020-09-19,OK,604.0,,,604.0
2020-09-26,OK,737.0,,,737.0
2025-10-04,RI,31.0,3.0,1.0,35.0
2025-10-11,RI,24.0,7.0,4.0,35.0
2025-10-18,RI,19.0,6.0,3.0,28.0
2025-10-25,RI,11.0,3.0,5.0,19.0
2025-11-01,RI,14.0,10.0,5.0,29.0
2025-11-08,RI,22.0,9.0,5.0,36.0
2025-11-15,RI,12.0,10.0,4.0,26.0
2025-11-22,RI,12.0,9.0,3.0,24.0
2025-11-29,RI,24.0,19.0,13.0,56.0
2025-12-06,RI,30.0,38.0,13.0,81.0
2025-12-13,RI,41.0,84.0,23.0,148.0
2025-12-20,RI,44.0,141.0,22.0,207.0
2025-12-27,RI,71.0,197.0,25.0,293.0
2026-01-03,RI,74.0,285.0,34.0,393.0
2026-01-10,RI,54.0,159.0,37.0,250.0
2026-01-17,RI,41.0,83.0,31.0,155.0
2026-01-24,RI,48.0,61.0,33.0,142.0
2026-01-31,RI,31.0,30.0,28.0,89.0
2023-10-07,REGION 1,,24.0,,24.0
2023-10-14,REGION 1,,24.0,,24.0
2023-10-21,REGION 1,902.0,19.0,,921.0
2023-10-28,REGION 1,863.0,42.0,,905.0
2023-11-04,REGION 1,808.0,48.0,,856.0
2023-11-11,REGION 1,854.0,47.0,,901.0
2023-11-18,REGION 1,950.0,69.0,,1019.0
2023-11-25,REGION 1,,126.0,,126.0
2023-12-02,REGION 1,,181.0,1.0,182.0
2023-12-09,REGION 1,,266.0,11.0,277.0
2023-12-16,REGION 1,,416.0,10.0,426.0
2023-12-23,REGION 1,,517.0,13.0,530.0
2023-12-30,REGION 1,,915.0,17.0,932.0
2024-01-06,REGION 1,,968.0,30.0,998.0
2024-01-13,REGION 1,,829.0,18.0,847.0
2024-01-20,REGION 1,,659.0,14.0,673.0
2024-01-27,REGION 1,,650.0,7.0,657.0
2024-02-03,REGION 1,,693.0,9.0,702.0
2024-02-10,REGION 1,,735.0,4.0,739.0
2024-02-17,REGION 1,918.0,808.0,4.0,1730.0
2024-02-24,REGION 1,809.0,794.0,7.0,1610.0
2024-03-02,REGION 1,633.0,880.0,4.0,1517.0
2024-03-09,REGION 1,521.0,702.0,1.0,1224.0
2024-03-16,REGION 1,438.0,538.0,2.0,978.0
2024-03-23,REGION 1,346.0,405.0,1.0,752.0
2024-03-30,REGION 1,296.0,386.0,0.0,682.0
2024-04-06,REGION 1,359.0,380.0,0.0,739.0
2024-04-13,REGION 1,291.0,298.0,2.0,591.0
2024-04-20,REGION 1,281.0,233.0,2.0,516.0
2024-04-27,REGION 1,238.0,164.0,0.0,402.0
2024-05-04,REGION 1,220.0,111.0,0.0,331.0
2024-05-11,REGION 1,149.0,82.0,0.0,231.0
2024-05-18,REGION 1,66.0,14.0,0.0,80.0
2024-05-25,REGION 1,88.0,13.0,0.0,101.0
2024-06-01,REGION 1,106.0,11.0,1.0,118.0
2024-06-08,REGION 1,103.0,6.0,0.0,109.0
2024-06-15,REGION 1,92.0,5.0,0.0,97.0
2024-06-22,REGION 1,92.0,4.0,1.0,97.0
2024-06-29,REGION 1,100.0,2.0,0.0,102.0
2024-07-06,REGION 1,141.0,8.0,0.0,149.0
2024-07-13,REGION 1,175.0,7.0,0.0,182.0
2024-07-20,REGION 1,203.0,4.0,0.0,207.0
2024-07-27,REGION 1,204.0,1.0,0.0,205.0
2024-08-03,REGION 1,223.0,5.0,0.0,228.0
2024-08-10,REGION 1,262.0,3.0,0.0,265.0
2024-08-17,REGION 1,295.0,3.0,0.0,298.0
2024-08-24,REGION 1,290.0,6.0,0.0,296.0
2024-08-31,REGION 1,289.0,3.0,0.0,292.0
2024-09-07,REGION 1,232.0,5.0,0.0,237.0
2024-09-14,REGION 1,280.0,2.0,0.0,282.0
2024-09-21,REGION 1,294.0,1.0,0.0,295.0
2024-09-28,REGION 1,243.0,3.0,0.0,246.0
2020-10-03,REGION 3,,,,0.0
2020-10-10,REGION 3,,,,0.0
2020-10-17,REGION 3,,0.0,,0.0
2020-10-24,REGION 3,,5.0,,5.0
2020-10-31,REGION 3,,30.0,,30.0
2020-11-07,REGION 3,,39.0,,39.0
2020-11-14,REGION 3,,30.0,,30.0
2020-11-21,REGION 3,,40.0,,40.0
2020-11-28,REGION 3,,43.0,,43.0
2020-12-05,REGION 3,,52.0,,52.0
2020-12-12,REGION 3,,43.0,,43.0
2020-12-19,REGION 3,,37.0,,37.0
2020-12-26,REGION 3,,55.0,,55.0
2021-01-02,REGION 3,,59.0,,59.0
2021-01-09,REGION 3,,62.0,,62.0
2021-01-16,REGION 3,,75.0,,75.0
2021-01-23,REGION 3,,52.0,,52.0
2021-01-30,REGION 3,,33.0,,33.0
2021-02-06,REGION 3,,37.0,,37.0
2021-02-13,REGION 3,,45.0,,45.0
2021-02-20,REGION 3,,33.0,,33.0
2021-02-27,REGION 3,,42.0,,42.0
2021-03-06,REGION 3,,39.0,,39.0
2021-03-13,REGION 3,,27.0,,27.0
2021-03-20,REGION 3,,34.0,,34.0
2021-03-27,REGION 3,,37.0,,37.0
2021-04-03,REGION 3,,27.0,,27.0
2021-04-10,REGION 3,,34.0,,34.0
2021-04-17,REGION 3,,31.0,,31.0
2021-04-24,REGION 3,,47.0,,47.0
2021-05-01,REGION 3,,28.0,,28.0
2021-05-08,REGION 3,,43.0,,43.0
2021-05-15,REGION 3,,32.0,,32.0
2021-05-22,REGION 3,,28.0,,28.0
2021-05-29,REGION 3,,32.0,,32.0
2021-06-05,REGION 3,,25.0,,25.0
2021-06-12,REGION 3,,29.0,,29.0
2021-06-19,REGION 3,859.0,33.0,,892.0
2021-06-26,REGION 3,715.0,31.0,,746.0
2021-07-03,REGION 3,641.0,26.0,,667.0
2021-07-10,REGION 3,654.0,29.0,,683.0
2021-07-17,REGION 3,691.0,23.0,,714.0
2021-07-24,REGION 3,940.0,34.0,,974.0
2021-07-31,REGION 3,,35.0,,35.0
2021-08-07,REGION 3,,33.0,,33.0
2021-08-14,REGION 3,,31.0,,31.0
2021-08-21,REGION 3,,33.0,,33.0
2021-08-28,REGION 3,,17.0,,17.0
2021-09-04,REGION 3,,26.0,,26.0
2021-09-11,REGION 3,,20.0,,20.0
2021-09-18,REGION 3,,29.0,,29.0
2021-09-25,REGION 3,,22.0,,22.0
2021-10-02,REGION 3,,29.0,,29.0
2020-08-08,SC,943.0,0.0,,943.0
2020-08-15,SC,645.0,0.0,,645.0
2020-08-22,SC,631.0,0.0,,631.0
2020-08-29,SC,613.0,0.0,,613.0
2020-09-05,SC,487.0,0.0,,487.0
2020-09-12,SC,493.0,0.0,,493.0
2020-09-19,SC,443.0,0.0,,443.0
2020-09-26,SC,469.0,0.0,,469.0
2024-10-05,USA,,286.0,6.0,292.0
2024-10-12,USA,,295.0,156.0,451.0
2024-10-19,USA,,556.0,292.0,848.0
2024-10-26,USA,,,482.0,482.0
2024-11-02,USA,,,980.0,980.0
2024-11-09,USA,,,,0.0
2024-11-16,USA,,,,0.0
2024-11-23,USA,,,,0.0
2024-11-30,USA,,,,0.0
2024-12-07,USA,,,,0.0
2024-12-14,USA,,,,0.0
2024-12-21,USA,,,,0.0
2024-12-28,USA,,,,0.0
2025-01-04,USA,,,,0.0
2025-01-11,USA,,,,0.0
2025-01-18,USA,,,,0.0
2025-01-25,USA,,,,0.0
2025-02-01,USA,,,,0.0
2025-02-08,USA,,,,0.0
2025-02-15,USA,,,,0.0
2025-02-22,USA,,,,0.0
2025-03-01,USA,,,,0.0
2025-03-08,USA,,,,0.0
2025-03-15,USA,,,,0.0
2025-03-22,USA,,,,0.0
2025-03-29,USA,,,,0.0
2025-04-05,USA,,,,0.0
2025-04-12,USA,,,,0.0
2025-04-19,USA,,,,0.0
2025-04-26,USA,,,,0.0
2025-05-03,USA,,,,0.0
2025-05-10,USA,,,891.0,891.0
2025-05-17,USA,,,799.0,799.0
2025-05-24,USA,,,609.0,609.0
2025-05-31,USA,,,592.0,592.0
2025-06-07,USA,,,477.0,477.0
2025-06-14,USA,,,418.0,418.0
2025-06-21,USA,,,308.0,308.0
2025-06-28,USA,,,265.0,265.0
2025-07-05,USA,,,238.0,238.0
2025-07-12,USA,,969.0,243.0,1212.0
2025-07-19,USA,,860.0,248.0,1108.0
2025-07-26,USA,,891.0,264.0,1155.0
2025-08-02,USA,,798.0,239.0,1037.0
2025-08-09,USA,,761.0,208.0,969.0
2025-08-16,USA,,774.0,239.0,1013.0
2025-08-23,USA,,798.0,238.0,1036.0
2025-08-30,USA,,909.0,254.0,1163.0
2025-09-06,USA,,965.0,325.0,1290.0
2025-09-13,USA,,,360.0,360.0
2025-09-20,USA,,904.0,360.0,1264.0
2025-09-27,USA,,,449.0,449.0
2023-10-07,VA,426.0,49.0,,475.0
2023-10-14,VA,412.0,54.0,,466.0
2023-10-21,VA,455.0,72.0,,527.0
2023-10-28,VA,454.0,61.0,,515.0
2023-11-04,VA,383.0,51.0,,434.0
2023-11-11,VA,465.0,92.0,,557.0
2023-11-18,VA,450.0,100.0,,550.0
2023-11-25,VA,488.0,115.0,,603.0
2023-12-02,VA,611.0,143.0,0.0,754.0
2023-12-09,VA,602.0,157.0,0.0,759.0
2023-12-16,VA,658.0,229.0,0.0,887.0
2023-12-23,VA,794.0,419.0,0.0,1213.0
2023-12-30,VA,,731.0,0.0,731.0
2024-01-06,VA,,538.0,0.0,538.0
2024-01-13,VA,893.0,381.0,0.0,1274.0
2024-01-20,VA,687.0,302.0,0.0,989.0
2024-01-27,VA,623.0,262.0,0.0,885.0
2024-02-03,VA,597.0,184.0,0.0,781.0
2024-02-10,VA,570.0,174.0,0.0,744.0
2024-02-17,VA,599.0,195.0,0.0,794.0
2024-02-24,VA,590.0,207.0,0.0,797.0
2024-03-02,VA,488.0,219.0,0.0,707.0
2024-03-09,VA,471.0,196.0,0.0,667.0
2024-03-16,VA,386.0,134.0,0.0,520.0
2024-03-23,VA,367.0,135.0,0.0,502.0
2024-03-30,VA,340.0,111.0,0.0,451.0
2024-04-06,VA,308.0,157.0,0.0,465.0
2024-04-13,VA,302.0,110.0,0.0,412.0
2024-04-20,VA,273.0,79.0,0.0,352.0
2024-04-27,VA,245.0,58.0,0.0,303.0
2024-05-04,VA,133.0,58.0,0.0,191.0
2024-05-11,VA,41.0,39.0,0.0,80.0
2024-05-18,VA,38.0,39.0,0.0,77.0
2024-05-25,VA,33.0,32.0,0.0,65.0
2024-06-01,VA,36.0,45.0,0.0,81.0
2024-06-08,VA,41.0,24.0,0.0,65.0
2024-06-15,VA,52.0,40.0,0.0,92.0
2024-06-22,VA,46.0,25.0,0.0,71.0
2024-06-29,VA,61.0,20.0,0.0,81.0
2024-07-06,VA,86.0,18.0,0.0,104.0
2024-07-13,VA,92.0,25.0,0.0,117.0
2024-07-20,VA,91.0,16.0,0.0,107.0
2024-07-27,VA,117.0,20.0,0.0,137.0
2024-08-03,VA,168.0,11.0,0.0,179.0
2024-08-10,VA,194.0,24.0,0.0,218.0
2024-08-17,VA,217.0,14.0,0.0,231.0
2024-08-24,VA,216.0,14.0,0.0,230.0
2024-08-31,VA,242.0,19.0,0.0,261.0
2024-09-07,VA,214.0,15.0,0.0,229.0
2024-09-14,VA,195.0,24.0,0.0,219.0
2024-09-21,VA,181.0,4.0,0.0,185.0
2024-09-28,VA,128.0,4.0,0.0,132.0
2021-10-09,WV,614.0,2.0,,616.0
2021-10-16,WV,537.0,0.0,,537.0
2021-10-23,WV,449.0,2.0,,451.0
2021-10-30,WV,428.0,0.0,,428.0
2021-11-06,WV,368.0,0.0,,368.0
2021-11-13,WV,370.0,3.0,,373.0
2021-11-20,WV,384.0,0.0,,384.0
2021-11-27,WV,382.0,2.0,,384.0
2021-12-04,WV,428.0,4.0,,432.0
2021-12-11,WV,524.0,28.0,,552.0
2021-12-18,WV,447.0,4.0,,451.0
2021-12-25,WV,442.0,17.0,,459.0
2022-01-01,WV,588.0,17.0,,605.0
2022-01-08,WV,657.0,12.0,,669.0
2022-01-15,WV,775.0,4.0,,779.0
2022-01-22,WV,853.0,7.0,,860.0
2022-01-29,WV,965.0,2.0,,967.0
2022-02-05,WV,841.0,7.0,,848.0
2022-02-12,WV,701.0,2.0,,703.0
2022-02-19,WV,536.0,4.0,,540.0
2022-02-26,WV,449.0,8.0,,457.0
2022-03-05,WV,329.0,21.0,,350.0
2022-03-12,WV,214.0,21.0,,235.0
2022-03-19,WV,141.0,43.0,,184.0
2022-03-26,WV,130.0,19.0,,149.0
2022-04-02,WV,105.0,37.0,,142.0
2022-04-09,WV,70.0,36.0,,106.0
2022-04-16,WV,77.0,43.0,,120.0
2022-04-23,WV,72.0,39.0,,111.0
2022-04-30,WV,101.0,35.0,,136.0
2022-05-07,WV,115.0,18.0,,133.0
2022-05-14,WV,141.0,16.0,,157.0
2022-05-21,WV,166.0,12.0,,178.0
2022-05-28,WV,181.0,5.0,,186.0
2022-06-04,WV,214.0,5.0,,219.0
2022-06-11,WV,240.0,12.0,,252.0
2022-06-18,WV,190.0,6.0,,196.0
2022-06-25,WV,224.0,5.0,,229.0
2022-07-02,WV,260.0,1.0,,261.0
2022-07-09,WV,291.0,6.0,,297.0
2022-07-16,WV,325.0,6.0,,331.0
2022-07-23,WV,369.0,1.0,,370.0
2022-07-30,WV,381.0,0.0,,381.0
2022-08-06,WV,387.0,0.0,,387.0
2022-08-13,WV,376.0,0.0,,376.0
2022-08-20,WV,366.0,1.0,,367.0
2022-08-27,WV,342.0,0.0,,342.0
2022-09-03,WV,309.0,0.0,,309.0
2022-09-10,WV,320.0,0.0,,320.0
2022-09-17,WV,320.0,1.0,,321.0
2022-09-24,WV,249.0,1.0,,250.0
2022-10-01,WV,196.0,1.0,,197.0
2021-10-09,AK,147.0,0.0,,147.0
2021-10-16,AK,188.0,0.0,,188.0
2021-10-23,AK,183.0,1.0,,184.0
2021-10-30,AK,174.0,0.0,,174.0
2021-11-06,AK,120.0,0.0,,120.0
2021-11-13,AK,142.0,0.0,,142.0
2021-11-20,AK,92.0,0.0,,92.0
2021-11-27,AK,80.0,0.0,,80.0
2021-12-04,AK,62.0,0.0,,62.0
2021-12-11,AK,60.0,0.0,,60.0
2021-12-18,AK,58.0,2.0,,60.0
2021-12-25,AK,45.0,7.0,,52.0
2022-01-01,AK,51.0,8.0,,59.0
2022-01-08,AK,88.0,3.0,,91.0
2022-01-15,AK,117.0,12.0,,129.0
2022-01-22,AK,149.0,15.0,,164.0
2022-01-29,AK,162.0,1.0,,163.0
2022-02-05,AK,116.0,1.0,,117.0
2022-02-12,AK,102.0,0.0,,102.0
2022-02-19,AK,87.0,0.0,,87.0
2022-02-26,AK,61.0,1.0,,62.0
2022-03-05,AK,51.0,0.0,,51.0
2022-03-12,AK,38.0,2.0,,40.0
2022-03-19,AK,33.0,1.0,,34.0
2022-03-26,AK,42.0,3.0,,45.0
2022-04-02,AK,40.0,0.0,,40.0
2022-04-09,AK,36.0,2.0,,38.0
2022-04-16,AK,28.0,1.0,,29.0
2022-04-23,AK,32.0,2.0,,34.0
2022-04-30,AK,44.0,1.0,,45.0
2022-05-07,AK,45.0,6.0,,51.0
2022-05-14,AK,50.0,3.0,,53.0
2022-05-21,AK,43.0,18.0,,61.0
2022-05-28,AK,67.0,4.0,,71.0
2022-06-04,AK,63.0,2.0,,65.0
2022-06-11,AK,71.0,6.0,,77.0
2022-06-18,AK,68.0,1.0,,69.0
2022-06-25,AK,99.0,3.0,,102.0
2022-07-02,AK,101.0,2.0,,103.0
2022-07-09,AK,94.0,3.0,,97.0
2022-07-16,AK,102.0,0.0,,102.0
2022-07-23,AK,109.0,0.0,,109.0
2022-07-30,AK,131.0,0.0,,131.0
2022-08-06,AK,108.0,0.0,,108.0
2022-08-13,AK,109.0,1.0,,110.0
2022-08-20,AK,88.0,1.0,,89.0
2022-08-27,AK,91.0,1.0,,92.0
2022-09-03,AK,75.0,0.0,,75.0
2022-09-10,AK,69.0,5.0,,74.0
2022-09-17,AK,53.0,0.0,,53.0
2022-09-24,AK,40.0,0.0,,40.0
2022-10-01,AK,44.0,2.0,,46.0
2020-08-08,AR,444.0,,,444.0
2020-08-15,AR,408.0,,,408.0
2020-08-22,AR,418.0,,,418.0
2020-08-29,AR,338.0,,,338.0
2020-09-05,AR,323.0,,,323.0
2020-09-12,AR,322.0,,,322.0
2020-09-19,AR,364.0,,,364.0
2020-09-26,AR,452.0,,,452.0
2023-10-07,CT,233.0,4.0,,237.0
2023-10-14,CT,245.0,3.0,,248.0
2023-10-21,CT,216.0,1.0,,217.0
2023-10-28,CT,204.0,7.0,,211.0
2023-11-04,CT,183.0,12.0,,195.0
2023-11-11,CT,204.0,5.0,,209.0
2023-11-18,CT,261.0,22.0,,283.0
2023-11-25,CT,423.0,33.0,,456.0
2023-12-02,CT,324.0,57.0,0.0,381.0
2023-12-09,CT,333.0,74.0,8.0,415.0
2023-12-16,CT,342.0,120.0,6.0,468.0
2023-12-23,CT,365.0,115.0,5.0,485.0
2023-12-30,CT,476.0,194.0,6.0,676.0
2024-01-06,CT,488.0,167.0,13.0,668.0
2024-01-13,CT,489.0,159.0,6.0,654.0
2024-01-20,CT,381.0,128.0,5.0,514.0
2024-01-27,CT,358.0,156.0,5.0,519.0
2024-02-03,CT,271.0,111.0,1.0,383.0
2024-02-10,CT,249.0,142.0,1.0,392.0
2024-02-17,CT,233.0,119.0,1.0,353.0
2024-02-24,CT,205.0,171.0,2.0,378.0
2024-03-02,CT,177.0,212.0,2.0,391.0
2024-03-09,CT,164.0,165.0,1.0,330.0
2024-03-16,CT,123.0,99.0,1.0,223.0
2024-03-23,CT,85.0,83.0,1.0,169.0
2024-03-30,CT,69.0,89.0,0.0,158.0
2024-04-06,CT,89.0,88.0,0.0,177.0
2024-04-13,CT,59.0,62.0,0.0,121.0
2024-04-20,CT,55.0,57.0,1.0,113.0
2024-04-27,CT,44.0,64.0,0.0,108.0
2024-05-04,CT,60.0,34.0,0.0,94.0
2024-05-11,CT,69.0,22.0,0.0,91.0
2024-05-18,CT,48.0,10.0,0.0,58.0
2024-05-25,CT,66.0,6.0,0.0,72.0
2024-06-01,CT,86.0,4.0,1.0,91.0
2024-06-08,CT,74.0,5.0,0.0,79.0
2024-06-15,CT,72.0,2.0,0.0,74.0
2024-06-22,CT,72.0,3.0,1.0,76.0
2024-06-29,CT,72.0,1.0,0.0,73.0
2024-07-06,CT,116.0,7.0,0.0,123.0
2024-07-13,CT,136.0,3.0,0.0,139.0
2024-07-20,CT,155.0,2.0,0.0,157.0
2024-07-27,CT,155.0,1.0,0.0,156.0
2024-08-03,CT,158.0,3.0,0.0,161.0
2024-08-10,CT,199.0,0.0,0.0,199.0
2024-08-17,CT,216.0,2.0,0.0,218.0
2024-08-24,CT,211.0,1.0,0.0,212.0
2024-08-31,CT,208.0,0.0,0.0,208.0
2024-09-07,CT,162.0,2.0,0.0,164.0
2024-09-14,CT,195.0,2.0,0.0,197.0
2024-09-21,CT,228.0,0.0,0.0,228.0
2024-09-28,CT,172.0,0.0,0.0,172.0
2020-08-08,DC,101.0,,,101.0
2020-08-15,DC,98.0,,,98.0
2020-08-22,DC,85.0,,,85.0
2020-08-29,DC,66.0,,,66.0
2020-09-05,DC,78.0,,,78.0
2020-09-12,DC,85.0,,,85.0
2020-09-19,DC,52.0,,,52.0
2020-09-26,DC,80.0,,,80.0
2022-10-08,GA,,109.0,,109.0
2022-10-15,GA,979.0,144.0,,1123.0
2022-10-22,GA,934.0,137.0,,1071.0
2022-10-29,GA,,216.0,,216.0
2022-11-05,GA,,250.0,,250.0
2022-11-12,GA,,263.0,,263.0
2022-11-19,GA,989.0,236.0,,1225.0
2022-11-26,GA,981.0,258.0,,1239.0
2022-12-03,GA,,342.0,,342.0
2022-12-10,GA,,209.0,,209.0
2022-12-17,GA,,179.0,,179.0
2022-12-24,GA,,158.0,,158.0
2022-12-31,GA,,184.0,,184.0
2023-01-07,GA,,189.0,,189.0
2023-01-14,GA,,108.0,,108.0
2023-01-21,GA,,80.0,,80.0
